0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,40,0,130,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,160,161,161,161,42,0,0,0,0,0,0,0,0,71,102,0,0,0,100,101,101,101,72,0,0,0,0,0,0,0,0,0,0,0,41,161,162,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,100,101,101,101,101,101,101,101,101,101,101,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,42,0,0,0,0,0,0,0,71,101,101,101,72,0,0,0,0,0,0,0,0,0,0,0,0,41,161,161,162,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,
0,0,0,0,0,0,100,72,0,0,0,0,0,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,160,161,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,161,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,71,101,102,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,160,161,161,42,0,0,0,0,0,0,0,0,0,0,0,0,0,41,161,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,70,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,42,0,0,0,0,0,0,0,0,0,41,161,162,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,
0,0,0,0,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,41,161,162,0,0,0,0,0,0,40,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,41,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,100,72,0,0,0,0,0,41,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,0,0,0,41,161,161,42,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,41,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,41,161,161,162,0,0,160,42,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,130,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,132,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,160,161,42,0,0,0,0,0,71,102,0,0,0,70,0,0,0,0,0,100,72,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,160,40,42,0,0,0,0,71,101,102,0,0,0,0,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,0,0,280,281,281,281,281,281,281,281,281,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,71,101,102,0,0,0,0,0,130,0,0,0,132,0,0,0,0,0,0,0,280,281,252,0,0,0,0,0,0,0,0,251,281,281,281,282,0,0,0,70,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,160,161,42,0,0,0,0,0,0,71,101,101,101,101,101,72,0,0,0,132,0,0,0,0,0,0,280,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,281,281,281,282,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,40,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,281,281,282,0,0,0,0,0,0,0,0,130,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,70,0,0,0,0,0,160,42,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,0,0,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,70,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,161,42,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,280,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,0,0,0,0,0,130,0,0,0,0,0,71,101,101,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,161,161,161,161,42,0,0,0,41,162,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,0,0,0,0,160,42,0,0,0,0,0,0,0,0,71,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,132,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,0,0,0,0,160,161,42,0,0,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,160,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,132,0,0,0,0,0,0,280,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,0,0,0,0,0,160,161,161,42,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,0,132,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,40,161,161,42,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,41,162,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,0,0,0,0,0,0,0,0,0,0,160,161,42,0,0,0,71,102,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,72,0,0,0,0,0,132,0,0,0,0,0,0,280,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,71,102,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,
0,0,0,0,0,0,130,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,132,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,282,0,0,40,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,72,0,0,0,0,0,0,41,162,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,70,0,0,0,0,0,0,0,160,42,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,130,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,100,101,72,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,130,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,100,101,72,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,0,0,160,42,0,0,0,0,71,102,0,0,100,101,101,101,101,101,101,72,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,40,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,160,42,0,0,0,0,132,0,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,161,162,0,0,0,0,0,0,40,0,0,340,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,130,0,0,0,0,71,101,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,70,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,161,162,0,0,0,0,0,40,0,0,0,0,0,0,0,340,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,342,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,41,162,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,161,42,0,0,0,0,0,0,0,0,0,0,0,0,41,161,161,161,161,161,162,0,0,0,40,0,40,0,0,0,0,0,70,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,222,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,0,132,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,41,161,161,161,161,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,340,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,341,341,342,340,341,341,341,222,0,0,0,0,221,342,0,0,0,0,0,0,0,0,0,0,0,100,101,72,0,0,0,0,0,41,162,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,221,342,0,0,0,0,0,0,0,40,341,338,338,338,339,101,101,101,101,102,0,0,0,0,0,0,100,72,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,40,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,221,342,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,71,101,101,101,102,0,100,72,0,0,0,0,0,0,41,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,70,0,0,0,0,160,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,222,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,71,101,72,0,0,0,0,0,0,41,162,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,40,0,0,0,0,340,222,0,0,0,0,0,0,0,0,0,221,342,0,0,0,40,0,0,0,0,0,0,160,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,340,341,341,341,341,341,341,341,341,341,342,0,0,0,0,0,0,0,0,70,0,0,0,160,161,161,161,161,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,40,161,161,42,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,160,42,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,42,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,0,71,102,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,0,71,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,132,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,0,0,71,101,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,160,42,0,0,0,0,0,0,0,0,0,71,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,42,0,0,0,0,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,160,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,160,161,42,0,0,0,0,0,0,0,0,71,102,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,101,102,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,161,161,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,100,101,101,101,101,101,101,101,101,101,101,72,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,71,102,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,100,101,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,132,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,71,102,0,0,0,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,0,132,0,100,101,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,71,101,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,41,161,161,161,42,0,0,0,0,0,71,102,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,71,102,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,0,0,0,0,0,0,0,41,161,162,0,0,0,160,42,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,130,0,0,0,0,132,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,100,101,72,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,0,0,0,0,160,42,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,100,72,0,0,0,0,0,0,0,0,0,0,41,161,161,162,0,0,0,0,0,40,0,0,160,42,0,0,0,71,102,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,42,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,
